tconst	averageRating	numVotes
tt0023336	5.7	19
tt0023337	4.9	193
tt0023338	7.1	97
tt0023340	6.8	28
tt0023342	6.0	210
tt0023343	6.2	15
tt0023344	7.1	31
tt0023345	7.6	413
tt0023346	7.4	14
tt0023347	5.6	25
tt0023348	4.8	122
tt0023349	7.3	922
tt0023350	7.8	152
tt0023352	5.7	220
tt0023357	6.2	33
tt0023358	6.5	188
tt0023359	7.4	52
tt0023362	6.4	1166
tt0023364	5.0	100
tt0023365	6.1	53
tt0023366	3.1	13
tt0023367	4.5	11
tt0023368	7.7	21
tt0023369	6.9	2091
tt0023370	5.9	7
tt0023371	6.6	23
tt0023373	7.9	16
tt0023374	6.7	727
tt0023376	7.0	50
tt0023377	7.6	118
tt0023378	7.3	17
tt0023379	6.4	36
tt0023380	7.6	15
tt0023381	5.7	22
tt0023382	7.4	3252
tt0023383	6.8	65
tt0023384	5.9	128
tt0023385	7.1	2259
tt0023386	5.6	17
tt0023388	5.5	37
tt0023391	6.0	5
tt0023393	7.3	69
tt0023394	7.0	674
tt0023395	5.9	3484
tt0023396	5.4	517
tt0023397	5.7	131
tt0023398	8.3	46
tt0023399	6.0	20
tt0023401	6.4	25
tt0023402	6.6	7
tt0023404	5.9	18
tt0023406	5.6	85
tt0023407	6.4	134
tt0023408	6.3	53
tt0023409	6.3	55
tt0023410	6.7	261
tt0023411	6.8	75
tt0023412	6.7	31
tt0023413	5.8	64
tt0023415	4.2	24
tt0023416	5.9	39
tt0023417	7.1	100
tt0023419	6.2	50
tt0023421	5.9	13
tt0023422	7.4	1209
tt0023424	4.7	138
tt0023425	5.9	19
tt0023426	6.5	30
tt0023427	7.8	22182
tt0023433	5.7	47
tt0023435	6.7	7
tt0023436	6.9	14
tt0023437	6.3	7
tt0023439	7.5	973
tt0023440	1.7	63
tt0023444	6.3	23
tt0023446	5.5	18
tt0023447	5.8	184
tt0023448	7.5	11
tt0023449	6.9	14
tt0023450	7.0	375
tt0023451	6.6	10
tt0023455	6.5	80
tt0023456	5.8	284
tt0023458	7.4	6118
tt0023459	6.1	28
tt0023460	5.5	110
tt0023464	6.5	518
tt0023465	6.5	101
tt0023467	7.5	16
tt0023469	6.0	413
tt0023470	6.9	1728
tt0023471	6.2	28
tt0023472	6.5	245
tt0023474	6.4	17
tt0023475	5.4	35
tt0023477	5.6	14
tt0023478	5.1	114
tt0023479	6.1	190
tt0023480	6.4	84
tt0023481	5.9	20
tt0023484	7.3	25
tt0023485	5.7	59
tt0023486	7.2	634
tt0023487	6.3	14
tt0023488	7.0	898
tt0023490	5.9	30
tt0023491	7.2	1148
tt0023492	5.7	19
tt0023493	6.3	60
tt0023494	4.5	6
tt0023495	5.8	112
tt0023496	5.7	34
tt0023497	7.8	129
tt0023498	6.0	742
tt0023499	5.8	5
tt0023500	5.2	35
tt0023501	5.4	23
tt0023502	7.2	9
tt0023506	6.7	6
tt0023507	6.8	263
tt0023508	7.6	9
tt0023509	7.8	5
tt0023510	3.2	9
tt0023512	6.1	28
tt0023513	6.7	55
tt0023514	6.1	105
tt0023516	6.0	49
tt0023517	6.8	8
tt0023518	6.3	7
tt0023520	5.4	112
tt0023521	8.1	21
tt0023522	5.7	14
tt0023523	5.9	532
tt0023524	5.8	50
tt0023525	6.5	325
tt0023526	6.3	86
tt0023527	7.2	80
tt0023528	5.2	145
tt0023529	6.2	207
tt0023530	6.7	6
tt0023531	5.9	53
tt0023532	7.4	11
tt0023533	7.6	17
tt0023535	7.3	15
tt0023537	6.9	248
tt0023539	6.3	20
tt0023541	4.8	5
tt0023545	6.2	296
tt0023547	5.0	28
tt0023548	6.7	41
tt0023549	5.5	152
tt0023551	7.2	6245
tt0023553	7.2	17
tt0023554	5.4	24
tt0023556	6.7	987
tt0023560	5.8	242
tt0023562	6.9	32
tt0023563	7.9	9910
tt0023564	4.9	9
tt0023565	7.3	21
tt0023566	6.1	24
tt0023567	6.2	243
tt0023568	7.1	29
tt0023570	4.2	8
tt0023572	5.6	5
tt0023576	4.9	50
tt0023578	7.5	1024
tt0023579	7.6	5
tt0023580	6.8	111
tt0023581	6.4	457
tt0023582	6.3	931
tt0023583	5.9	541
tt0023584	6.8	466
tt0023587	6.3	57
tt0023589	6.6	448
tt0023590	7.3	2702
tt0023591	5.4	61
tt0023593	6.2	38
tt0023594	6.5	654
tt0023595	5.1	18
tt0023597	6.3	32
tt0023600	7.1	10
tt0023601	7.1	88
tt0023602	6.6	13
tt0023603	6.5	36
tt0023604	5.9	116
tt0023606	6.8	77
tt0023612	6.8	264
tt0023613	8.0	1448
tt0023614	5.6	22
tt0023615	6.0	206
tt0023616	4.8	19
tt0023619	6.0	6
tt0023620	6.9	60
tt0023621	5.6	24
tt0023622	8.2	11224
tt0023623	7.5	11
tt0023625	6.3	167
tt0023627	6.9	25
tt0023629	7.0	724
tt0023631	5.8	277
tt0023634	8.0	4004
tt0023635	6.2	141
tt0023636	6.4	23
tt0023637	5.0	58
tt0023638	7.4	30
tt0023640	6.3	69
tt0023641	5.2	56
tt0023642	7.1	642
tt0023645	7.0	223
tt0023646	6.9	80
tt0023649	7.6	13100
tt0023650	4.8	6
tt0023652	5.7	211
tt0023653	8.0	24
tt0023655	5.2	84
tt0023657	6.6	130
tt0023658	6.6	37
tt0023659	7.1	533
tt0023660	4.3	22
tt0023662	6.9	7
tt0023663	6.6	46
tt0023665	6.2	28
tt0023666	7.1	27
tt0023669	5.0	316
tt0023672	6.1	84
tt0023673	6.5	109
tt0023674	6.7	32
tt0023675	6.6	22
tt0023676	6.3	209
tt0023677	5.8	205
tt0023678	7.6	10
tt0023679	7.5	11
tt0023681	7.4	506
tt0023682	6.8	57
tt0023684	5.6	201
tt0023685	6.4	331
tt0023686	7.6	1635
tt0023687	6.4	27
tt0023688	5.4	55
tt0023689	3.7	6
tt0023690	6.8	8
tt0023691	6.9	72
tt0023692	6.6	31
tt0023693	6.3	24
tt0023694	6.4	7871
tt0023696	6.7	270
tt0023699	5.2	12
tt0023700	6.7	51
tt0023701	6.2	410
tt0023702	7.0	22
tt0023703	5.7	52
tt0023704	7.3	30
tt0023706	5.2	124
tt0023707	6.6	13
tt0023709	5.8	18
tt0023711	5.1	8
tt0023712	5.6	8
tt0023715	5.7	14
tt0023716	6.3	260
tt0023717	6.1	75
tt0023718	5.4	84
tt0023719	6.6	159
tt0023720	6.4	160
tt0023721	7.0	63
tt0023722	6.9	28
tt0023723	6.2	51
tt0023729	6.7	158
tt0023730	5.6	167
tt0023731	7.1	2026
tt0023732	2.5	6
tt0023734	6.8	5
tt0023736	6.7	54
tt0023737	6.4	240
tt0023740	6.2	87
tt0023741	6.4	54
tt0023742	6.1	200
tt0023744	6.7	153
tt0023745	5.0	5
tt0023746	7.5	6
tt0023747	6.7	67
tt0023748	7.0	32
tt0023749	6.3	99
tt0023753	6.5	1656
tt0023754	6.4	24
tt0023757	8.2	5
tt0023758	6.0	151
tt0023759	6.2	480
tt0023760	7.1	49
tt0023761	6.6	235
tt0023762	6.2	53
tt0023764	6.0	33
tt0023766	5.9	11
tt0023768	5.8	6
tt0023769	6.8	124
tt0023770	7.0	81
tt0023771	5.1	36
tt0023772	5.7	44
tt0023773	8.0	5
tt0023775	7.6	5101
tt0023776	5.8	39
tt0023778	6.2	374
tt0023779	6.9	593
tt0023780	7.0	71
tt0023782	6.2	15
tt0023783	5.7	61
tt0023784	6.6	77
tt0023785	6.7	256
tt0023786	6.5	587
tt0023787	7.1	73
tt0023788	7.7	94
tt0023789	6.1	242
tt0023790	6.1	189
tt0023791	5.1	55
tt0023793	6.0	202
tt0023794	6.6	615
tt0023797	6.5	178
tt0023798	6.7	124
tt0023799	6.9	252
tt0023800	6.6	212
tt0023801	6.9	207
tt0023802	7.1	126
tt0023803	7.3	176
tt0023806	5.2	15
tt0023807	7.3	26
tt0023808	4.9	105
tt0023811	7.1	21
tt0023812	6.5	201
tt0023813	6.8	57
tt0023814	7.1	2971
tt0023816	6.2	133
tt0023817	6.6	237
tt0023818	7.0	257
tt0023819	7.2	258
tt0023820	6.9	56
tt0023821	6.1	18
tt0023824	4.5	13
tt0023825	7.3	1956
tt0023827	5.8	8
tt0023828	7.6	309
tt0023829	4.9	56
tt0023830	5.4	121
tt0023831	5.5	60
tt0023832	5.2	51
tt0023833	5.6	56
tt0023834	5.3	55
tt0023835	5.8	81
tt0023836	6.3	161
tt0023838	7.1	368
tt0023839	6.1	17
tt0023840	6.6	84
tt0023841	7.2	34
tt0023842	6.4	203
tt0023843	6.5	68
tt0023844	6.2	17
tt0023845	5.8	40
tt0023846	6.2	120
tt0023847	7.0	184
tt0023848	5.8	185
tt0023849	6.0	35
tt0023851	5.0	109
tt0023852	4.6	116
tt0023853	4.9	55
tt0023854	7.3	544
tt0023855	6.8	45
tt0023856	7.1	822
tt0023857	6.5	115
tt0023858	7.9	1804
tt0023859	5.9	49
tt0023860	7.3	74
tt0023865	5.2	5
tt0023866	6.2	15
tt0023870	5.2	32
tt0023871	7.8	1108
tt0023872	6.6	320
tt0023873	6.2	60
tt0023874	6.8	5
tt0023876	6.0	3744
tt0023878	6.4	296
tt0023880	6.1	386
tt0023881	7.9	349
tt0023882	7.1	12
tt0023883	6.9	32
tt0023885	5.4	34
tt0023886	4.7	56
tt0023887	6.7	182
tt0023888	7.3	35
tt0023889	5.5	120
tt0023890	7.1	17
tt0023891	6.4	1058
tt0023893	6.2	228
tt0023894	7.4	5
tt0023896	6.1	97
tt0023897	6.8	44
tt0023899	6.0	319
tt0023900	6.2	111
tt0023902	7.8	328
tt0023904	6.2	41
tt0023906	8.6	32
tt0023908	7.8	8
tt0023909	6.1	85
tt0023911	7.6	1000
tt0023912	6.4	34
tt0023913	7.2	13
tt0023914	3.9	10
tt0023918	6.9	33
tt0023919	6.7	31
tt0023920	7.2	6
tt0023921	5.7	45
tt0023923	6.0	62
tt0023925	6.0	25
tt0023926	6.7	1702
tt0023929	6.6	51
tt0023930	5.5	27
tt0023932	6.5	130
tt0023933	7.1	37
tt0023934	5.2	27
tt0023935	6.1	786
tt0023937	7.5	1072
tt0023938	6.2	230
tt0023939	6.7	228
tt0023940	7.6	4731
tt0023941	6.8	26
tt0023942	6.8	54
tt0023943	7.2	1554
tt0023944	5.4	5
tt0023945	6.2	86
tt0023946	5.5	6
tt0023947	6.8	18
tt0023948	7.8	6645
tt0023949	6.7	237
tt0023950	7.6	1332
tt0023951	6.8	45
tt0023952	5.8	145
tt0023954	5.6	11
tt0023955	6.6	437
tt0023956	6.6	263
tt0023957	6.1	67
tt0023959	4.9	8
tt0023960	6.9	916
tt0023963	7.6	45
tt0023965	6.4	10
tt0023966	6.9	16
tt0023967	5.5	40
tt0023969	8.0	51007
tt0023970	5.3	42
tt0023971	6.4	34
tt0023973	7.1	786
tt0023975	7.2	23
tt0023978	5.3	14
tt0023979	6.5	26
tt0023980	6.5	15
tt0023981	6.9	7
tt0023982	6.2	330
tt0023983	6.2	5
tt0023984	5.8	65
tt0023985	6.5	729
tt0023986	7.3	905
tt0023989	7.0	9
tt0023990	7.1	246
tt0023991	5.3	89
tt0023992	6.7	492
tt0023993	7.0	885
tt0023996	6.2	90
tt0023997	5.1	9
tt0023998	6.8	34
tt0023999	6.7	11
tt0024000	7.0	28
tt0024001	6.1	29
tt0024002	7.7	11
tt0024005	7.6	677
tt0024006	6.8	456
tt0024008	6.8	1356
tt0024010	6.2	26
tt0024011	6.4	11
tt0024012	6.6	41
tt0024013	5.1	24
tt0024015	6.2	5
tt0024016	7.9	145
tt0024017	6.2	6
tt0024018	5.7	55
tt0024019	4.1	26
tt0024021	5.0	20
tt0024024	6.1	67
tt0024025	6.7	2949
tt0024026	8.0	22
tt0024027	5.7	34
tt0024028	7.7	3974
tt0024029	6.1	67
tt0024031	7.0	41
tt0024032	8.1	149
tt0024034	7.6	9181
tt0024035	5.2	9
tt0024037	7.0	278
tt0024038	3.1	8
tt0024040	6.4	202
tt0024041	6.2	60
tt0024042	5.4	10
tt0024044	6.4	1023
tt0024045	5.4	10
tt0024046	7.1	70
tt0024047	5.9	23
tt0024048	6.4	134
tt0024049	7.1	266
tt0024050	5.5	41
tt0024051	5.7	26
tt0024052	8.0	7
tt0024053	6.7	19
tt0024054	6.3	267
tt0024055	5.9	1873
tt0024056	6.5	24
tt0024057	7.1	270
tt0024058	5.9	7
tt0024059	5.6	51
tt0024060	7.7	7
tt0024062	6.7	205
tt0024063	6.7	34
tt0024065	7.0	23
tt0024067	7.7	1529
tt0024069	8.0	6255
tt0024071	7.3	17
tt0024072	4.8	75
tt0024073	7.1	162
tt0024074	5.7	19
tt0024075	6.4	340
tt0024076	5.2	53
tt0024077	6.6	31
tt0024078	5.7	174
tt0024079	6.3	19
tt0024082	6.6	13
tt0024083	7.0	680
tt0024085	7.3	7
tt0024086	6.3	60
tt0024087	7.8	1236
tt0024088	6.1	20
tt0024089	5.5	20
tt0024090	6.9	533
tt0024091	6.4	5
tt0024092	6.4	277
tt0024093	5.8	5
tt0024097	6.1	111
tt0024099	5.9	38
tt0024100	6.6	368
tt0024102	6.8	57
tt0024103	6.4	51
tt0024104	6.6	95
tt0024105	6.1	7
tt0024107	6.2	10
tt0024108	5.9	50
tt0024109	6.2	29
tt0024110	6.2	8
tt0024113	4.6	11
tt0024115	7.8	1861
tt0024116	4.4	16
tt0024119	5.6	51
tt0024120	7.1	519
tt0024121	6.0	47
tt0024122	6.5	252
tt0024124	5.7	505
tt0024125	6.5	24
tt0024126	5.9	21
tt0024127	7.0	1511
tt0024130	6.9	1118
tt0024132	7.2	6
tt0024133	6.6	17
tt0024136	7.1	34
tt0024137	5.4	66
tt0024138	5.6	27
tt0024139	6.9	206
tt0024141	6.0	68
tt0024142	7.7	7
tt0024144	7.3	464
tt0024148	4.8	14
tt0024149	7.4	5
tt0024150	7.3	69
tt0024151	6.3	407
tt0024152	7.1	171
tt0024154	7.4	128
tt0024155	5.6	148
tt0024156	5.7	7
tt0024157	6.7	119
tt0024158	7.1	11
tt0024159	6.0	17
tt0024160	6.0	223
tt0024161	6.7	121
tt0024162	7.2	195
tt0024163	5.7	27
tt0024166	7.0	2548
tt0024167	5.7	228
tt0024168	5.4	15
tt0024169	6.5	65
tt0024170	6.2	204
tt0024176	5.1	208
tt0024179	6.3	117
tt0024180	7.0	6
tt0024183	7.1	1066
tt0024184	7.7	24797
tt0024185	5.3	9
tt0024187	6.7	211
tt0024188	7.5	6827
tt0024189	5.8	27
tt0024190	6.4	45
tt0024191	7.0	68
tt0024192	4.0	28
tt0024193	7.4	69
tt0024194	5.5	46
tt0024195	5.3	14
tt0024196	7.3	51
tt0024199	5.4	82
tt0024203	7.3	38
tt0024204	4.2	24
tt0024205	6.6	46
tt0024207	4.0	10
tt0024209	5.9	23
tt0024210	7.0	2440
tt0024211	6.5	372
tt0024212	6.5	23
tt0024213	7.9	326
tt0024214	7.2	387
tt0024215	3.5	8
tt0024216	7.9	71738
tt0024217	7.3	40
tt0024218	6.4	17
tt0024219	6.7	64
tt0024221	6.7	152
tt0024222	6.9	262
tt0024224	4.8	55
tt0024226	7.1	9
tt0024228	6.0	30
tt0024231	6.1	17
tt0024232	6.9	159
tt0024233	6.2	15
tt0024235	6.6	10
tt0024236	6.2	137
tt0024237	7.1	17
tt0024238	6.7	1114
tt0024239	7.0	1351
tt0024240	7.5	3269
tt0024241	6.7	18
tt0024243	7.5	6
tt0024245	5.1	64
tt0024247	7.2	46
tt0024249	7.2	66
tt0024250	6.8	16
tt0024251	6.5	19
tt0024252	7.7	1117
tt0024253	7.3	7
tt0024254	6.7	35
tt0024255	6.7	6
tt0024256	6.0	10
tt0024257	6.7	412
tt0024258	6.6	290
tt0024262	7.1	862
tt0024264	7.4	5327
tt0024266	6.5	84
tt0024267	6.9	42
tt0024269	7.1	210
tt0024270	6.7	19
tt0024271	5.2	6
tt0024274	7.9	21
tt0024275	6.6	29
tt0024276	6.3	105
tt0024277	6.6	7
tt0024279	6.9	368
tt0024280	6.7	38
tt0024281	7.1	73
tt0024285	7.7	872
tt0024286	5.7	29
tt0024287	5.8	16
tt0024288	6.3	119
tt0024290	7.2	39
tt0024291	6.8	283
tt0024293	5.3	389
tt0024294	4.4	40
tt0024295	4.8	25
tt0024296	5.6	14
tt0024298	7.1	75
tt0024300	5.7	20
tt0024301	5.7	126
tt0024302	7.4	1146
tt0024304	3.8	9
tt0024307	6.6	315
tt0024308	6.5	155
tt0024310	7.6	79
tt0024311	5.9	15
tt0024314	7.0	1174
tt0024315	6.7	7
tt0024316	7.4	954
tt0024317	5.7	14
tt0024318	7.1	10
tt0024320	5.8	198
tt0024323	6.2	159
tt0024325	6.4	284
tt0024326	6.4	8
tt0024327	6.4	192
tt0024329	7.1	350
tt0024330	6.6	262
tt0024331	6.3	217
tt0024332	6.8	244
tt0024333	6.8	60
tt0024334	7.1	999
tt0024335	7.2	871
tt0024336	5.6	29
tt0024337	6.5	35
tt0024339	6.7	368
tt0024340	7.2	22
tt0024344	6.3	43
tt0024345	6.8	11
tt0024346	7.8	11
tt0024348	6.9	76
tt0024349	6.2	5
tt0024351	7.5	50
tt0024352	7.2	61
tt0024353	6.6	2249
tt0024354	6.4	125
tt0024355	6.6	95
tt0024356	6.1	7
tt0024358	6.4	68
tt0024359	6.3	282
tt0024360	6.6	752
tt0024361	7.6	194
tt0024362	2.4	9
tt0024363	5.2	6
tt0024364	6.3	22
tt0024365	6.5	81
tt0024366	6.8	12
tt0024367	6.7	46
tt0024368	6.9	3949
tt0024373	6.3	214
tt0024374	2.7	7
tt0024375	6.7	60
tt0024377	3.8	13
tt0024379	5.7	182
tt0024380	7.1	525
tt0024381	6.3	601
tt0024382	5.7	277
tt0024386	5.4	17
tt0024387	6.5	76
tt0024388	6.0	295
tt0024390	5.5	11
tt0024394	6.4	48
tt0024396	6.7	206
tt0024400	5.8	52
tt0024402	7.3	767
tt0024403	6.3	451
tt0024404	7.6	421
tt0024405	5.0	285
tt0024409	6.0	6
tt0024411	6.8	420
tt0024413	5.5	97
tt0024414	6.8	465
tt0024416	6.9	51
tt0024418	7.7	265
tt0024419	5.3	11
tt0024420	5.5	82
tt0024421	6.3	475
tt0024422	7.5	26
tt0024424	6.3	20
tt0024426	7.1	652
tt0024428	6.9	138
tt0024429	6.3	241
tt0024431	6.6	14
tt0024432	6.3	71
tt0024433	7.9	1192
tt0024434	5.7	26
tt0024435	6.9	804
tt0024436	7.0	566
tt0024438	6.1	8
tt0024440	6.6	247
tt0024441	6.3	41
tt0024442	5.5	11
tt0024443	5.8	94
tt0024444	6.1	70
tt0024445	6.3	20
tt0024446	6.9	659
tt0024448	6.8	80
tt0024449	6.0	42
tt0024450	7.1	1174
tt0024451	6.9	507
tt0024453	7.3	457
tt0024454	6.1	156
tt0024455	6.6	111
tt0024457	6.6	9
tt0024459	8.2	6
tt0024461	7.7	1345
tt0024462	6.0	32
tt0024463	6.2	42
tt0024464	6.4	9
tt0024465	6.9	518
tt0024467	6.6	5
tt0024470	7.1	95
tt0024471	6.7	476
tt0024472	5.1	7
tt0024473	7.2	3123
tt0024475	6.4	609
tt0024476	6.2	422
tt0024477	6.3	240
tt0024479	4.2	13
tt0024480	7.2	278
tt0024481	7.8	6341
tt0024482	3.9	8
tt0024484	6.7	627
tt0024486	6.6	22
tt0024487	5.4	17
tt0024491	4.1	18
tt0024493	6.0	9
tt0024494	5.7	27
tt0024496	6.0	206
tt0024499	6.2	16
tt0024500	5.5	770
tt0024501	6.0	154
tt0024503	5.2	45
tt0024505	7.6	18
tt0024506	5.8	286
tt0024507	7.4	479
tt0024509	6.8	89
tt0024510	4.7	31
tt0024511	6.4	7
tt0024513	6.5	14
tt0024514	6.5	153
tt0024516	5.4	871
tt0024518	6.8	61
tt0024519	7.0	14
tt0024523	7.6	14
tt0024524	6.3	124
tt0024527	7.5	22
tt0024531	7.6	8
tt0024532	4.9	40
tt0024534	7.2	162
tt0024536	4.6	10
tt0024537	6.7	253
tt0024538	6.5	503
tt0024539	7.4	495
tt0024545	4.3	37
tt0024546	6.7	22
tt0024547	5.4	243
tt0024548	6.5	4729
tt0024549	6.0	289
tt0024550	6.4	24
tt0024553	5.8	127
tt0024554	5.4	709
tt0024555	5.5	160
tt0024558	6.4	9
tt0024559	6.2	122
tt0024560	6.9	208
tt0024561	6.9	291
tt0024562	5.9	9
tt0024563	6.4	56
tt0024564	6.1	47
tt0024567	6.0	7
tt0024568	6.8	22
tt0024569	5.5	118
tt0024570	6.9	90
tt0024571	7.7	6
tt0024573	5.9	34
tt0024574	8.6	25
tt0024576	7.4	11
tt0024577	7.4	9
tt0024578	7.4	1518
tt0024579	6.4	17
tt0024580	6.4	47
tt0024581	6.7	67
tt0024582	7.5	17
tt0024586	6.3	78
tt0024589	6.0	34
tt0024590	6.5	225
tt0024592	5.5	276
tt0024593	5.8	3323
tt0024594	5.9	120
tt0024595	5.2	47
tt0024596	4.8	6
tt0024597	7.2	25
tt0024598	6.8	523
tt0024599	6.8	12
tt0024600	7.6	130
tt0024601	7.7	6522
tt0024602	7.2	9
tt0024605	5.9	281
tt0024608	5.3	18
tt0024609	6.2	202
tt0024610	6.9	640
tt0024613	6.3	182
tt0024615	5.9	179
tt0024616	6.1	167
tt0024617	7.2	867
tt0024619	6.8	17
tt0024620	7.0	373
tt0024622	6.2	18
tt0024625	5.7	672
tt0024628	5.1	93
tt0024629	7.4	13
tt0024630	6.4	12
tt0024631	6.3	418
tt0024633	6.7	306
tt0024635	7.0	23
tt0024636	6.8	23
tt0024639	7.5	8
tt0024640	7.4	25
tt0024641	7.5	285
tt0024642	6.3	30
tt0024645	5.3	533
tt0024647	6.0	402
tt0024649	6.9	59
tt0024650	5.5	8
tt0024651	7.8	681
tt0024653	6.9	13
tt0024654	7.9	7
tt0024656	6.8	98
tt0024658	5.7	26
tt0024659	6.4	74
tt0024660	7.5	4132
tt0024662	5.3	24
tt0024663	5.5	321
tt0024664	6.7	346
tt0024665	5.7	39
tt0024668	6.8	95
tt0024669	5.8	23
tt0024670	5.2	17
tt0024671	6.6	7
tt0024672	7.0	379
tt0024673	6.0	6
tt0024674	6.5	403
tt0024675	5.7	855
tt0024676	7.2	650
tt0024679	5.6	199
tt0024680	7.0	80
tt0024681	5.2	60
tt0024683	6.3	44
tt0024684	6.9	686
tt0024685	6.8	506
tt0024689	6.0	45
tt0024694	8.5	12
tt0024696	7.0	103
tt0024697	7.1	47
tt0024698	7.0	8
tt0024699	4.8	12
tt0024700	6.0	27
tt0024701	7.1	496
tt0024702	4.9	14
tt0024703	6.2	51
tt0024704	6.9	277
tt0024706	7.1	904
tt0024710	7.3	257
tt0024714	4.8	6
tt0024720	7.1	36
tt0024721	7.0	612
tt0024722	6.6	33
tt0024723	7.0	8
tt0024724	5.2	29
tt0024727	5.7	1756
tt0024728	6.8	97
tt0024734	6.2	5
tt0024736	6.9	327
tt0024740	5.3	20
tt0024742	6.6	163
tt0024743	7.8	5
tt0024744	5.9	93
tt0024745	5.2	6
tt0024747	6.1	1054
tt0024748	6.7	6
tt0024749	6.9	29
tt0024750	6.8	50
tt0024751	6.7	12
tt0024753	8.0	13
tt0024754	7.1	52
tt0024755	7.4	28
tt0024756	5.4	191
tt0024757	6.1	173
tt0024761	4.8	9
tt0024762	5.6	374
tt0024763	6.9	724
tt0024765	6.0	10
tt0024766	5.4	25
tt0024767	7.9	7
tt0024768	5.5	130
tt0024769	6.7	176
tt0024770	6.0	278
tt0024771	6.2	148
tt0024772	7.5	1514
tt0024773	7.3	167
tt0024774	5.9	17
tt0024775	7.1	250
tt0024777	6.1	57
tt0024779	6.1	282
tt0024780	6.2	15
tt0024781	6.8	149
tt0024782	4.5	122
tt0024783	7.0	21
tt0024784	5.9	18
tt0024785	7.5	668
tt0024786	6.8	305
tt0024787	4.8	392
tt0024789	6.9	27
tt0024791	6.2	17
tt0024792	6.7	606
tt0024793	7.1	371
tt0024794	7.4	18
tt0024795	5.7	20
tt0024796	4.8	91
tt0024797	7.2	6
tt0024799	7.2	43
tt0024800	6.9	360
tt0024801	8.3	26
tt0024803	7.4	6553
tt0024805	5.1	731
tt0024806	7.8	6
tt0024807	6.3	26
tt0024808	6.1	94
tt0024809	6.4	270
tt0024811	6.4	7
tt0024812	6.3	21
tt0024813	5.1	62
tt0024815	6.3	209
tt0024816	6.1	287
tt0024817	7.2	13
tt0024818	5.8	5
tt0024819	6.4	309
tt0024820	6.2	5
tt0024821	5.6	7
tt0024822	6.2	61
tt0024823	5.9	34
tt0024824	6.3	236
tt0024825	5.7	7
tt0024826	5.1	31
tt0024827	6.4	78
tt0024828	5.8	12
tt0024829	5.6	21
tt0024830	7.3	264
tt0024831	7.0	876
tt0024832	6.3	27
tt0024833	6.1	14
tt0024834	5.3	26
tt0024838	6.4	105
tt0024839	4.8	18
tt0024843	5.6	7
tt0024844	7.9	12299
tt0024845	5.1	22
tt0024848	8.1	34
tt0024850	7.3	142
tt0024851	6.2	203
tt0024852	7.4	5177
tt0024853	7.0	63
tt0024854	6.6	722
tt0024855	6.1	174
tt0024856	5.7	6
tt0024857	6.3	55
tt0024858	6.8	11
tt0024859	7.6	7
tt0024862	6.2	39
tt0024864	5.7	28
tt0024865	7.0	1354
tt0024866	5.6	133
tt0024867	6.4	168
tt0024868	6.1	90
tt0024869	6.3	7
tt0024870	6.0	81
tt0024872	6.4	11
tt0024873	6.6	513
tt0024875	5.9	52
tt0024877	6.5	90
tt0024878	6.7	74
tt0024879	6.2	72
tt0024880	6.4	261
tt0024881	6.6	99
tt0024882	7.3	273
tt0024883	6.4	69
tt0024886	7.2	1107
tt0024888	6.6	51
tt0024889	5.9	89
tt0024890	6.8	604
tt0024891	5.5	14
tt0024892	6.3	142
tt0024893	4.8	52
tt0024894	7.1	7695
tt0024895	6.1	429
tt0024896	6.2	42
tt0024897	6.1	198
tt0024898	5.3	9
tt0024900	6.4	38
tt0024902	5.4	1171
tt0024903	6.8	221
tt0024904	7.3	47
tt0024906	6.3	899
tt0024908	5.1	61
tt0024910	5.8	98
tt0024911	5.4	52
tt0024912	5.8	14
tt0024913	5.8	5
tt0024914	7.3	1775
tt0024915	6.2	398
tt0024916	6.7	797
tt0024917	6.0	59
tt0024920	5.2	52
tt0024921	4.8	54
tt0024922	5.3	47
tt0024923	5.7	58
tt0024924	5.2	58
tt0024925	4.8	53
tt0024926	5.1	49
tt0024927	4.8	48
tt0024928	5.1	95
tt0024929	5.4	48
tt0024930	5.2	54
tt0024932	7.2	248
tt0024933	6.5	227
tt0024934	6.4	27
tt0024936	6.7	50
tt0024939	5.8	119
tt0024941	7.2	100
tt0024942	4.7	21
tt0024945	6.0	45
tt0024946	7.0	275
tt0024947	7.3	155
tt0024949	7.6	7
tt0024950	6.3	24
tt0024951	7.5	591
tt0024952	6.8	65
tt0024955	5.9	49
tt0024956	6.9	26
tt0024958	6.9	502
tt0024960	6.7	311
tt0024961	6.9	1010
tt0024962	6.5	494
tt0024963	5.9	705
tt0024965	6.2	217
tt0024966	7.4	969
tt0024967	6.2	6
tt0024968	7.4	1610
tt0024969	8.0	372
tt0024970	7.3	72
tt0024971	7.1	8
tt0024972	6.9	7
tt0024977	6.7	231
tt0024978	6.2	105
tt0024979	6.1	37
tt0024981	6.3	148
tt0024984	6.0	27
tt0024985	5.7	21
tt0024986	6.1	15
tt0024989	6.7	825
tt0024991	6.9	2974
tt0024992	6.8	192
tt0024993	6.7	40
tt0024995	6.1	22
tt0024996	6.6	15
tt0024998	7.9	23
tt0025000	6.8	24
tt0025003	6.8	9
tt0025004	7.6	2109
tt0025005	7.1	14
tt0025006	4.9	37
tt0025007	6.9	16
tt0025008	6.9	16
tt0025009	7.2	317
tt0025010	6.1	18
tt0025011	6.7	110
tt0025012	6.8	84
